"IdAlumno","PeriodoAcad","Genero","PrepaPrivada","PromedioAcum"
"A66441","AD06","M","Publica",97.963
"A66442","AD06","F","Publica",92.083
"A66443","AD06","M","Publica",56.071
"A66446","AD06","M","Publica",64.9
"A66449","AD06","M","Publica",73.25
"A66451","AD06","M","Publica",84.65
"A66453","AD06","M","Publica",77.127
"A66454","AD06","F","Publica",81.596
"A66459","AD06","M","Publica",80.46
"A66461","AD06","F","Publica",95.157
"A66463","AD06","M","Publica",86.566
"A66468","AD06","M","Publica",66.625
"A66488","AD06","M","Publica",87
"A66489","AD06","M","Publica",83.241
"A66493","AD06","M","Publica",83.396
"A66495","AD06","M","Publica",77.687
"A66497","AD06","M","Publica",83.87
"A66498","AD06","F","Publica",87.49
"A66499","AD06","M","Publica",80.8
"A66502","AD06","M","Publica",85.689
"A66505","AD06","M","Publica",74.266
"A66507","AD06","F","Publica",89.806
"A66509","AD06","F","Publica",91.15
"A66510","AD06","M","Publica",85.446
"A66511","AD06","M","Publica",81
"A66516","AD06","F","Publica",84.459
"A66527","AD06","M","Publica",70.581
"A66529","AD06","M","Publica",71.938
"A66552","AD06","F","Publica",78.783
"A66555","AD06","M","Publica",77.727
"A66557","AD06","F","Publica",86.375
"A66559","AD06","M","Publica",70.09
"A66560","AD06","M","Publica",79.354
"A66562","AD06","M","Publica",74.064
"A66564","AD06","F","Publica",81.637
"A66566","AD06","F","Publica",78.181
"A66570","AD06","M","Publica",76.132
"A66579","AD06","M","Publica",93
"A66580","AD06","M","Publica",70.282
"A66583","AD06","F","Publica",83.619
"A66591","AD06","M","Publica",92.016
"A66592","AD06","M","Publica",83.566
"A66593","AD06","M","Publica",76.932
"A66594","AD06","F","Publica",87.607
"A66602","AD06","M","Publica",83.596
"A66603","AD06","M","Publica",67.304
"A66604","AD06","F","Publica",83.655
"A66605","AD06","M","Publica",67.075
"A66606","AD06","F","Publica",83.588
"A66607","AD06","M","Publica",80.05
"A66608","AD06","M","Publica",87.035
"A66610","AD06","F","Publica",83.876
"A66611","AD06","M","Publica",76.366
"A66612","AD06","M","Publica",76.411
"A66613","AD06","F","Publica",89.421
"A66614","AD06","M","Publica",80.018
"A66615","AD06","M","Publica",75.04
"A66616","AD06","F","Publica",74.259
"A66617","AD06","F","Publica",89.31
"A66619","AD06","F","Publica",87.851
"A66622","AD06","M","Publica",69.925
"A66623","AD06","M","Publica",81.677
"A66632","AD06","M","Publica",83.169
"A66642","AD06","M","Publica",78.877
"A66645","AD06","M","Publica",81.408
"A66646","AD06","M","Publica",88.086
"A66648","AD06","M","Publica",75.98
"A66649","AD06","F","Publica",86.686
"A66651","AD06","F","Publica",79.581
"A66652","AD06","M","Publica",74.609
"A66653","AD06","F","Publica",86.545
"A66655","AD06","M","Publica",87.849
"A66656","AD06","M","Publica",76.323
"A66658","AD06","F","Publica",83.767
"A66662","AD06","F","Publica",92.263
"A66663","AD06","M","Publica",88.473
"A66670","AD06","M","Publica",82
"A66671","AD06","F","Publica",76
"A66681","AD06","F","Publica",95.576
"A66682","AD06","F","Publica",94.404
"A66686","AD06","M","Publica",88.382
"A66687","AD06","M","Publica",74.181
"A66688","AD06","F","Publica",87.08
"A66690","AD06","F","Publica",84.488
"A66701","AD06","M","Publica",69.486
"A66707","AD06","M","Publica",79.476
"A66709","AD06","F","Publica",82.428
"A66710","AD06","F","Publica",80.057
"A66712","AD06","M","Publica",78.549
"A66715","AD06","M","Publica",86.826
"A66717","AD06","M","Publica",84.836
"A66718","AD06","M","Publica",73.791
"A66720","AD06","M","Publica",72.132
"A66721","AD06","M","Publica",76.692
"A66722","AD06","F","Publica",87.395
"A66723","AD06","M","Publica",79.226
"A66724","AD06","M","Publica",91.142
"A66725","AD06","F","Publica",90.557
"A66737","AD06","F","Publica",81.155
"A66749","AD06","M","Publica",82.921
"A66765","AD06","M","Publica",75.023
"A66766","AD06","M","Publica",76.686
"A66768","AD06","F","Publica",84.187
"A66769","AD06","M","Publica",62.5
"A66771","AD06","M","Publica",80.089
"A66774","AD06","M","Publica",88.196
"A66775","AD06","M","Publica",84.76
"A66776","AD06","F","Publica",91.979
"A66777","AD06","F","Publica",82.411
"A66779","AD06","M","Publica",79.211
"A66781","AD06","M","Publica",69.075
"A66782","AD06","M","Publica",91.944
"A66783","AD06","M","Publica",81.5
"A66785","AD06","M","Publica",75.75
"A66788","AD06","M","Publica",74
"A66789","AD06","M","Publica",76.592
"A66793","AD06","M","Publica",84.49
"A66794","AD06","M","Publica",78.057
"A66798","AD06","M","Publica",75.22
"A66801","AD06","M","Publica",77.63
"A66802","AD06","F","Publica",78.303
"A66804","AD06","M","Publica",75.5
"A66805","AD06","M","Publica",88.78
"A66806","AD06","F","Publica",91.333
"A66807","AD06","M","Publica",87.901
"A66826","AD06","F","Publica",85.61
"A66828","AD06","M","Publica",78.733
"A66830","AD06","M","Publica",84.779
"A66831","AD06","F","Publica",91.976
"A66833","AD06","M","Publica",89.468
"A66834","AD06","M","Publica",78.98
"A66841","AD06","M","Publica",76.326
"A66842","AD06","M","Publica",79.717
"A66844","AD06","M","Publica",86.115
"A66847","AD06","M","Publica",78.83
"A66848","AD06","M","Publica",88.28
"A66849","AD06","F","Publica",90.678
"A66851","AD06","M","Publica",71.72
"A66854","AD06","F","Publica",93.187
"A66858","AD06","F","Publica",93.5
"A66863","AD06","M","Publica",90.981
"A66866","AD06","M","Publica",88.704
"A66868","AD06","M","Publica",89.942
"A66870","AD06","M","Publica",92.109
"A66871","AD06","F","Publica",88.96
"A66875","AD06","M","Publica",78.541
"A66876","AD06","M","Publica",87.37
"A66881","AD06","M","Publica",72.951
"A66883","AD06","M","Publica",84.959
"A66897","AD06","M","Publica",86.714
"A66898","AD06","M","Publica",84.372
"A66899","AD06","M","Publica",84.632
"A66903","AD06","M","Publica",71.419
"A66906","AD06","M","Publica",80
"A66908","AD06","F","Publica",91.022
"A66909","AD06","F","Publica",88.609
"A66912","AD06","M","Publica",82.422
"A66913","AD06","M","Publica",86.94
"A66916","AD06","M","Publica",86.953
"A66918","AD06","F","Publica",91.867
"A66919","AD06","M","Publica",76.169
"A66922","AD06","F","Publica",83.604
"A66923","AD06","F","Publica",93.448
"A66924","AD06","M","Publica",74.098
"A66925","AD06","M","Publica",92.886
"A66937","AD06","F","Publica",83
"A66943","AD06","M","Publica",87.901
"A66944","AD06","M","Publica",90.121
"A66945","AD06","M","Publica",95.814
"A66952","AD06","F","Publica",93.086
"A66954","AD06","M","Publica",83.307
"A66960","AD06","M","Publica",92.533
"A66978","AD06","M","Publica",91.04
"A66979","AD06","M","Publica",80.735
"A66986","AD06","M","Publica",84.84
"A66988","AD06","F","Publica",88.644
"A66990","AD06","M","Publica",91.177
"A66992","AD06","M","Publica",83.34
"A66993","AD06","M","Publica",81.622
"A66994","AD06","M","Publica",66
"A66998","AD06","M","Publica",88.98
"A67004","AD06","F","Publica",87.82
"A67006","AD06","F","Publica",93.823
"A67009","AD06","M","Publica",86.431
"A67010","AD06","M","Publica",78.607
"A67016","AD06","M","Publica",90.415
"A67018","AD06","M","Publica",85.947
"A67022","AD06","F","Publica",82.829
"A67023","AD06","F","Publica",83.588
"A67024","AD06","M","Publica",78.6
"A67025","AD06","M","Publica",93.833
"A67026","AD06","M","Publica",63.555
"A67027","AD06","M","Publica",81.264
"A67029","AD06","M","Publica",85.468
"A67035","AD06","F","Publica",87.285
"A67036","AD06","M","Publica",76.49
"A67037","AD06","M","Publica",90.071
"A67039","AD06","F","Publica",83.04
"A67045","AD06","F","Publica",98.672
"A67049","AD06","M","Publica",83.862
"A67053","AD06","M","Publica",87.326
"A67056","AD06","F","Publica",93.791
"A67059","AD06","F","Publica",76.024
"A67076","AD06","M","Publica",85.426
"A67079","AD06","M","Publica",93.693
"A67080","AD06","M","Publica",80.469
"A67081","AD06","M","Publica",87.49
"A67082","AD06","M","Publica",80.568
"A67085","AD06","M","Publica",83
"A67090","AD06","F","Publica",85.811
"A67126","AD06","M","Publica",75.282
"A67127","AD06","M","Publica",82.702
"A67128","AD06","F","Publica",85.72
"A67130","AD06","M","Publica",87.178
"A67137","AD06","M","Publica",95.348
"A67138","AD06","M","Publica",83.162
"A67142","AD06","M","Publica",89.826
"A67143","AD06","M","Publica",74.442
"A67145","AD06","M","Publica",84.217
"A67146","AD06","M","Publica",78.6
"A67147","AD06","M","Publica",87.089
"A67148","AD06","F","Publica",91.764
"A67153","AD06","M","Publica",73.627
"A67155","AD06","M","Publica",92.857
"A67157","AD06","M","Publica",75.837
"A67162","AD06","F","Publica",92.055
"A67163","AD06","M","Publica",83.764
"A67194","AD06","M","Publica",85.679
"A67195","AD06","M","Publica",94.764
"A67197","AD06","F","Publica",90.021
"A67199","AD06","F","Publica",81.161
"A67203","AD06","M","Publica",83.078
"A67205","AD06","M","Publica",87.186
"A67207","AD06","F","Publica",84.857
"A67213","AD06","F","Publica",93.964
"A67231","AD06","F","Publica",72.842
"A67235","AD06","F","Publica",84.921
"A67237","AD06","F","Publica",89.276
"A67242","AD06","M","Publica",66.153
"A67243","AD06","M","Publica",83.833
"A67244","AD06","F","Publica",88.16
"A67247","AD06","F","Publica",86.13
"A67251","AD06","F","Publica",87.792
"A67252","AD06","F","Publica",79.727
"A67254","AD06","M","Publica",84.217
"A67258","AD06","F","Publica",85.765
"A67266","AD06","F","Publica",82.648
"A67268","AD06","F","Publica",84.555
"A67269","AD06","M","Publica",80.854
"A67274","AD06","F","Publica",86.918
"A67275","AD06","M","Publica",71.395
"A67277","AD06","M","Publica",83.388
"A67278","AD06","F","Publica",87.767
"A67280","AD06","M","Publica",92.568
"A67281","AD06","M","Publica",85.057
"A67282","AD06","M","Publica",79.418
"A67283","AD06","M","Publica",89.769
"A67284","AD06","M","Publica",89.538
"A67286","AD06","F","Publica",84.61
"A67289","AD06","M","Publica",79.784
"A67290","AD06","F","Publica",88.46
"A67291","AD06","F","Publica",89.557
"A67295","AD06","F","Publica",81.53
"A67314","AD06","M","Publica",76.634
"A67316","AD06","M","Publica",87.657
"A67318","AD06","M","Publica",90.062
"A67325","AD06","M","Publica",78.45
"A67328","AD06","F","Publica",77.659
"A67330","AD06","M","Publica",84
"A67333","AD06","M","Publica",68.975
"A67335","AD06","M","Publica",73.829
"A67338","AD06","F","Publica",94.59
"A67339","AD06","F","Publica",65.057
"A67340","AD06","M","Publica",79.277
"A67342","AD06","F","Publica",92.405
"A67343","AD06","M","Publica",83.595
"A67344","AD06","M","Publica",74.83
"A67347","AD06","M","Publica",78.78
"A67351","AD06","M","Publica",78.266
"A67374","AD06","M","Publica",74.116
"A67375","AD06","M","Publica",84.441
"A67380","AD06","M","Publica",78.568
"A67389","AD06","M","Publica",84.96
"A67391","AD06","F","Publica",86.462
"A67392","AD06","M","Publica",80.1
"A67402","AD06","F","Publica",86.183
"A67406","AD06","M","Publica",83
"A67407","AD06","F","Publica",89.589
"A67410","AD06","F","Publica",86.589
"A67411","AD06","M","Publica",80.833
"A67412","AD06","M","Publica",86.927
"A67416","AD06","F","Publica",83.666
"A67417","AD06","M","Publica",87.2
"A67421","AD06","F","Publica",87.931
"A67422","AD06","M","Publica",89.979
"A67423","AD06","M","Publica",73.282
"A67426","AD06","M","Publica",82.361
"A67429","AD06","M","Publica",76.4
"A67431","AD06","F","Publica",80
"A67432","AD06","F","Publica",91.132
"A67434","AD06","F","Publica",87.916
"A67435","AD06","F","Publica",75.307
"A67436","AD06","M","Publica",84.813
"A67437","AD06","M","Publica",81.228
"A67438","AD06","F","Publica",77.068
"A67439","AD06","F","Publica",84.5
"A67440","AD06","F","Publica",63.181
"A67441","AD06","F","Publica",85.452
"A67442","AD06","F","Publica",88.5
"A67445","AD06","F","Publica",94.386
"A67447","AD06","F","Publica",94.738
"A67450","AD06","M","Publica",85.039
"A67451","AD06","F","Publica",80.486
"A67452","AD06","M","Publica",74.717
"A67455","AD06","M","Publica",89.358
"A67462","AD06","F","Publica",79.854
"A67465","AD06","F","Publica",75.477
"A67466","AD06","F","Publica",77.394
"A67468","AD06","M","Publica",89.693
"A67469","AD06","F","Publica",94.225
"A67472","AD06","M","Publica",87.653
"A67474","AD06","F","Publica",83.543
"A67475","AD06","F","Publica",93.78
"A67476","AD06","M","Publica",79.659
"A67477","AD06","M","Publica",83.78
"A67478","AD06","F","Publica",87.456
"A67479","AD06","M","Publica",84.265
"A67481","AD06","M","Publica",86.358
"A67484","AD06","F","Publica",89.121
"A67485","AD06","M","Publica",82.872
"A67487","AD06","M","Publica",86.15
"A67491","AD06","M","Publica",83.14
"A67492","AD06","F","Publica",89.2
"A67512","AD06","M","Publica",79.98
"A67516","AD06","M","Publica",73.739
"A67519","AD06","M","Publica",87.258
"A67521","AD06","M","Publica",83.897
"A67523","AD06","F","Publica",86.5
"A67525","AD06","M","Publica",83.49
"A67528","AD06","M","Publica",91.15
"A67536","AD06","F","Publica",91.781
"A67538","AD06","M","Publica",64.777
"A67539","AD06","M","Publica",97.709
"A67541","AD06","F","Publica",84.795
"A67543","AD06","M","Publica",80.619
"A67547","AD06","F","Publica",81.551
"A67549","AD06","M","Publica",67.837
"A67554","AD06","M","Publica",88.56
"A67556","AD06","M","Publica",84.947
"A67562","AD06","M","Publica",71.421
"A67566","AD06","M","Publica",90.918
"A67570","AD06","M","Publica",78.313
"A67575","AD06","M","Publica",77.055
"A67577","AD06","M","Publica",84.723
"A67578","AD06","M","Publica",89.433
"A67579","AD06","F","Publica",79.906
"A67584","AD06","F","Publica",96.91
"A67587","AD06","F","Publica",77.843
"A67588","AD06","M","Publica",77.76
"A67591","AD06","M","Publica",91.48
"A67592","AD06","M","Publica",75.955
"A67593","AD06","M","Publica",80.759
"A67594","AD06","F","Publica",92.333
"A67597","AD06","F","Publica",89.244
"A67598","AD06","M","Publica",87.857
"A67599","AD06","M","Publica",89.403
"A67600","AD06","F","Publica",82.181
"A67601","AD06","M","Publica",70.916
"A67605","AD06","M","Publica",90.274
"A67606","AD06","M","Publica",83.795
"A67607","AD06","F","Publica",89.282
"A67608","AD06","M","Publica",92.46
"A67609","AD06","F","Publica",89.019
"A67610","AD06","M","Publica",69.102
"A67611","AD06","F","Publica",78.891
"A67612","AD06","M","Publica",83.32
"A67615","AD06","F","Publica",90.354
"A67617","AD06","M","Publica",88.444
"A67618","AD06","M","Publica",80.416
"A67619","AD06","M","Publica",82.153
"A67620","AD06","M","Publica",83.297
"A67622","AD06","F","Publica",86.518
"A67623","AD06","M","Publica",86.129
"A67624","AD06","M","Publica",83.314
"A67625","AD06","M","Publica",85.139
"A67626","AD06","M","Publica",91.74
"A67627","AD06","F","Publica",89.302
"A67628","AD06","M","Publica",84.311
"A67631","AD06","M","Publica",81.277
"A67637","AD06","F","Publica",94.294
"A67639","AD06","F","Publica",85.48
"A67641","AD06","F","Publica",81.8
"A67644","AD06","M","Publica",87.553
"A67647","AD06","M","Publica",86.765
"A67648","AD06","M","Publica",77.092
"A67649","AD06","M","Publica",85.261
"A67650","AD06","M","Publica",81.977
"A67652","AD06","M","Publica",85.276
"A67656","AD06","M","Publica",68.333
"A67657","AD06","M","Publica",74.976
"A67659","AD06","F","Publica",79.696
"A67662","AD06","F","Publica",84.568
"A67664","AD06","M","Publica",76.72
"A67665","AD06","M","Publica",88.607
"A67667","AD06","M","Publica",74.42
"A67669","AD06","M","Publica",82.636
"A67671","AD06","F","Publica",76.097
"A67672","AD06","F","Publica",75.386
"A67674","AD06","M","Publica",91.911
"A67675","AD06","M","Publica",85.6
"A67676","AD06","F","Publica",93.734
"A67680","AD06","M","Publica",93.809
"A67683","AD06","F","Publica",86.083
"A67684","AD06","M","Publica",87.232
"A67685","AD06","M","Publica",78.02
"A67687","AD06","F","Publica",84.48
"A67689","AD06","M","Publica",85.886
"A67690","AD06","F","Publica",89.318
"A67692","AD06","F","Publica",87.243
"A67693","AD06","F","Publica",92.957
"A67695","AD06","M","Publica",69.18
"A67697","AD06","F","Publica",80.687
"A67698","AD06","F","Publica",88.6
"A67700","AD06","M","Publica",86.333
"A67703","AD06","F","Publica",82.704
"A67707","AD06","M","Publica",93.275
"A67708","AD06","F","Publica",81.277
"A67712","AD06","M","Publica",91.809
"A67716","AD06","F","Publica",84.127
"A67717","AD06","M","Publica",81.02
"A67720","AD06","F","Publica",75.803
"A67721","AD06","M","Publica",81.982
"A67722","AD06","F","Publica",76.363
"A67723","AD06","M","Publica",62.976
"A67724","AD06","M","Publica",87.612
"A67729","AD06","F","Publica",78.307
"A67730","AD06","F","Publica",85.527
"A67732","AD06","M","Publica",90.176
"A67734","AD06","M","Publica",81.777
"A67735","AD06","F","Publica",83.98
"A67736","AD06","F","Publica",93.395
"A67737","AD06","F","Publica",90.076
"A67739","AD06","M","Publica",83.224
"A67740","AD06","M","Publica",82.333
"A67741","AD06","F","Publica",82.849
"A67745","AD06","M","Publica",84.5
"A67746","AD06","F","Publica",79.558
"A67753","AD06","M","Publica",81.39
"A67755","AD06","M","Publica",63.764
"A67756","AD06","F","Publica",82.625
"A67758","AD06","F","Publica",83.277
"A67759","AD06","M","Publica",79.306
"A67762","AD06","M","Publica",90.52
"A67764","AD06","M","Publica",76.641
"A67765","AD06","M","Publica",84.056
"A67767","AD06","M","Publica",73.205
"A67769","AD06","M","Publica",85.181
"A67770","AD06","M","Publica",92.026
"A67771","AD06","M","Publica",73.714
"A67772","AD06","M","Publica",71.3
"A67775","AD06","F","Publica",83.358
"A67777","AD06","F","Publica",80.543
"A67782","AD06","F","Publica",78.913
"A67783","AD06","M","Publica",72.74
"A67790","AD06","M","Publica",76.759
"A67793","AD06","M","Publica",75.808
"A67794","AD06","M","Publica",76.045
"A67796","AD06","M","Publica",94.258
"A67798","AD06","M","Publica",78.125
"A67799","AD06","M","Publica",85.5
"A67800","AD06","M","Publica",74.029
"A67802","AD06","M","Publica",89.147
"A67803","AD06","F","Publica",76.93
"A67804","AD06","M","Publica",79.113
"A67806","AD06","F","Publica",90.42
"A67807","AD06","F","Publica",81.511
"A67809","AD06","F","Publica",80.533
"A67811","AD06","F","Publica",87.842
"A67813","AD06","F","Publica",78.333
"A67816","AD06","M","Publica",84.075
"A67817","AD06","M","Publica",96.727
"A67819","AD06","F","Publica",93.207
"A67822","AD06","M","Publica",92.781
"A67824","AD06","M","Publica",76.745
"A67825","AD06","M","Publica",85.117
"A67828","AD06","F","Publica",95.272
"A67829","AD06","F","Publica",93.391
"A67830","AD06","M","Publica",71.634
"A67833","AD06","F","Publica",91.309
"A67834","AD06","F","Publica",82.971
