PariodoGraduacion,idAlumno
200111,A48653
200211,A48654
200113,A48655
200213,A48657
200111,A48658
200113,A48661
200013,A48662
200013,A48663
200111,A48666
200513,A48668
200013,A48672
200213,A48673
200113,A48680
200311,A48682
200013,A48683
200113,A48685
200111,A48687
200113,A48690
200013,A48692
200111,A48695
200013,A48706
200111,A48709
200013,A48711
200111,A48712
200113,A48713
200111,A48714
200113,A48715
200111,A48716
200013,A48720
200211,A48725
200113,A48726
200013,A48728
200711,A48731
200111,A48732
200013,A48733
200013,A48735
200113,A48737
200013,A48738
200111,A48740
200211,A48743
200111,A48744
200013,A48746
200113,A48747
200313,A48750
200111,A48752
200013,A48753
200113,A48754
200013,A48757
200113,A48758
200013,A48760
200211,A48761
200111,A48762
200013,A48763
200113,A48764
200111,A48766
200513,A48767
200013,A48769
200013,A48770
200113,A48771
200211,A48772
200113,A48773
200113,A48774
200111,A48775
200013,A48776
200013,A48778
200111,A48779
200113,A48780
200113,A48781
200013,A48782
200113,A48783
200013,A48784
200113,A48786
200211,A48789
200113,A48790
200013,A48791
200411,A48792
200313,A48793
200113,A48795
200111,A48796
200111,A48799
200013,A48800
200113,A48801
200013,A48802
200111,A48803
200111,A48805
200113,A48808
200013,A48809
200111,A48810
200111,A48816
200111,A48817
200313,A48821
200013,A48822
200113,A48823
200213,A48826
200111,A48827
200211,A48828
200213,A48830
200013,A48831
200013,A48835
200013,A48837
200111,A48839
200013,A48840
200211,A48841
200013,A48846
200113,A48847
200013,A48849
200213,A48850
200211,A48851
200111,A48852
200013,A48853
200111,A48855
200111,A48856
200111,A48857
200211,A48858
200013,A48859
200011,A48860
200111,A48861
200113,A48862
200111,A48863
200211,A48864
200111,A48869
200113,A48870
200113,A48876
200013,A48879
200111,A48880
200013,A48889
200013,A48890
200013,A48891
200013,A48892
200713,A48893
200111,A48895
200111,A48897
200313,A48898
200013,A48899
200013,A48903
200211,A48904
200111,A48905
200113,A48907
200013,A48908
200013,A48911
200113,A48912
200113,A48914
200113,A48915
200013,A48916
200213,A48922
200113,A48926
200411,A48928
200213,A48930
200113,A48931
200111,A48933
200111,A48934
200211,A48935
200211,A48936
200213,A48937
200111,A48938
200013,A48940
200411,A48942
200213,A48943
200111,A48945
200113,A48951
200111,A48953
200113,A48959
200111,A48961
200111,A48962
200013,A48964
200111,A48965
200111,A48967
200113,A48968
200111,A48970
200113,A48972
200113,A48973
200111,A48974
200213,A48975
200111,A48977
200511,A48978
200211,A48982
200113,A48984
200111,A48986
200013,A48987
200113,A48988
200111,A48989
200113,A48991
200111,A48993
200113,A48997
200111,A48998
200113,A48999
200213,A49000
200013,A49001
200113,A49002
200111,A49004
200111,A49005
200113,A49006
200211,A49008
200013,A49009
200013,A49012
200013,A49014
200111,A49017
200111,A49022
200213,A49027
200313,A49028
200111,A49033
200113,A49034
200213,A49036
200411,A49043
200013,A49046
200313,A49060
200013,A49066
200213,A49069
200211,A49072
200113,A49073
200111,A49074
200111,A49075
200111,A49079
200013,A49080
200313,A49083
200313,A49084
200113,A49087
200013,A49088
200313,A49089
200113,A49090
200113,A49091
200211,A49092
200113,A49098
200113,A49099
200113,A49102
200211,A49103
200111,A49105
200111,A49106
200213,A49107
200111,A49108
200211,A49110
200013,A49113
200111,A49114
200111,A49116
200113,A49118
200111,A49120
200111,A49121
200711,A49123
200111,A49125
200111,A49128
200111,A49131
200013,A49133
200013,A49135
200111,A49136
200111,A49137
200113,A49138
200211,A49141
200111,A49144
200011,A49145
200113,A49146
200013,A49149
200111,A49150
200111,A49154
200211,A49155
200113,A49156
200113,A49159
200113,A49161
200013,A49164
200311,A49165
200111,A49166
200313,A49167
200113,A49168
200111,A49171
200013,A49172
200113,A49173
200013,A49174
200113,A49176
200111,A49179
200113,A49180
200111,A49181
200111,A49183
200213,A49184
200113,A49186
200113,A49187
200213,A49188
200113,A49190
200213,A49194
200211,A49195
200111,A49197
200411,A49200
200111,A49201
200211,A49202
200111,A49203
200111,A49208
200113,A49209
200013,A49235
200211,A49244
200013,A49266
200113,A49286
200113,A49302
200111,A49310
200013,A49311
200211,A49312
200111,A49313
200111,A49314
200111,A49316
200313,A49319
200411,A49320
200013,A49325
200211,A49328
200113,A49329
200211,A49330
200211,A49332
200111,A49333
200213,A49334
200013,A49335
200113,A49337
200111,A49338
200113,A49340
200113,A49341
200113,A49342
200113,A49343
200013,A49346
200211,A49348
200213,A49349
200013,A49353
200111,A49356
200113,A49358
200111,A49360
200111,A49362
200111,A49364
200113,A49365
200013,A49367
200311,A49369
200513,A49381
200111,A49383
200013,A49384
200013,A49385
200111,A49386
200111,A49389
200013,A49393
200111,A49394
200213,A49395
200111,A49396
200013,A49398
200013,A49401
200013,A49402
200111,A49403
200113,A49407
200113,A49412
200013,A49413
200113,A49415
200013,A49417
200111,A49419
200111,A49420
200113,A49422
200313,A49423
200113,A49478
200211,A49479
200013,A49480
200213,A49482
200311,A49483
200211,A49485
200111,A49487
200013,A49489
200013,A49490
200013,A49491
200211,A49493
200111,A49495
200213,A49497
200111,A49498
200111,A49500
200111,A49501
200113,A49503
200113,A49508
200111,A49509
200213,A49510
200113,A49511
200013,A49513
200513,A49514
200111,A49515
200111,A49516
200213,A49518
200111,A49519
200113,A49521
200113,A49522
200013,A49525
200113,A49526
200111,A49527
200211,A49528
200013,A49529
200311,A49530
200111,A49535
200113,A49537
200311,A49542
200111,A49546
200113,A49549
200113,A49550
200111,A49551
200113,A49554
200211,A49557
200013,A49558
200113,A49560
200111,A49561
200113,A49562
200013,A49564
200111,A49565
200111,A49568
200013,A49569
200013,A49571
200111,A49572
200111,A49573
200113,A49579
200113,A49581
200111,A49583
200213,A49585
200013,A49586
200113,A49590
200013,A49591
200013,A49592
200113,A49593
200213,A49594
200111,A49597
200111,A49603
200111,A49604
200213,A49607
200311,A49611
200311,A49612
200111,A49615
200211,A49616
200111,A49618
200111,A49624
200111,A49627
200311,A49629
200213,A49631
200113,A49633
200613,A49635
200113,A49636
200111,A49637
200211,A49638
200211,A49639
200111,A49640
200313,A49641
200211,A49642
200111,A49644
200211,A49645
200213,A49648
200111,A49650
200313,A49651
200113,A49652
200113,A49654
200213,A49655
200111,A49656
200111,A49657
200111,A49658
200111,A49659
200213,A49660
200111,A49662
200013,A49663
200113,A49664
200111,A49665
200013,A49666
200111,A49667
200311,A49674
200211,A49678
200111,A49704
200111,A49706
200013,A49708
200013,A49709
200013,A49710
200013,A49711
200113,A49712
200013,A49714
200111,A49715
200013,A49717
200013,A49718
200013,A49719
200313,A49724
200213,A49726
200111,A49731
200111,A49732
200111,A49735
200113,A49736
200111,A49738
200111,A49740
200211,A49742
200111,A49743
200111,A49744
200211,A49745
200113,A49746
200113,A49751
200113,A49758
200013,A49759
200211,A49763
200111,A49764
200113,A49766
200111,A49767
200111,A49771
200113,A49772
200113,A49773
200113,A49774
200213,A49775
200211,A49776
200211,A49777
200211,A49778
200211,A49785
200113,A49786
200213,A49788
200211,A49789
200213,A49792
200113,A49794
200013,A49796
200113,A49800
200213,A49803
200211,A49804
200113,A49805
200313,A49808
200113,A49809
200211,A49811
200213,A49812
200213,A49813
200213,A49815
200213,A49817
200113,A49819
200211,A49820
200213,A49822
200613,A49823
200211,A49824
200113,A49825
200211,A49829
200211,A49834
200213,A49835
200113,A49836
200311,A49837
200213,A49839
200213,A49840
200211,A49841
200413,A49842
200113,A49843
200113,A49846
200213,A49847
200211,A49849
200311,A49850
200113,A49853
200113,A49856
200213,A49857
200113,A49858
200111,A49859
200113,A49862
200113,A49865
200613,A49868
200113,A49870
200213,A49872
200113,A49874
200113,A49875
200111,A49877
200111,A49878
200213,A49882
200113,A49887
200113,A49889
200313,A49891
200211,A49892
200113,A49893
200113,A49894
200113,A49895
200113,A49896
200211,A49897
200211,A49898
200211,A49899
200211,A49902
200213,A49903
200211,A49904
200213,A49905
200311,A49906
200213,A49908
200213,A49912
200113,A49913
200113,A49914
200211,A49916
200213,A49919
200113,A49921
200211,A49923
200211,A49924
200211,A49925
200313,A49926
200311,A49927
200211,A49929
200211,A49933
200213,A49935
200113,A49936
200513,A49940
200211,A49942
200213,A49946
200313,A49947
200211,A49948
200113,A49950
200211,A49955
200211,A49956
200211,A49957
200413,A49960
200211,A49963
200113,A49964
200113,A49966
200111,A49967
200211,A49969
200111,A49972
200213,A49973
200113,A49975
200711,A49976
200311,A49977
200211,A49978
200211,A49979
200111,A49980
200211,A49982
200113,A49983
200113,A49984
200113,A49987
200113,A49988
200513,A49989
200311,A49990
200411,A49993
200111,A49994
200213,A49995
200211,A49998
200511,A50001
200211,A50003
200113,A50004
200213,A50008
200213,A50009
200111,A50013
200213,A50014
200211,A50015
200111,A50017
200211,A50018
200113,A50019
200113,A50021
200111,A50073
200211,A50074
200113,A50075
200111,A50076
200113,A50081
200011,A50087
200113,A50090
200213,A50091
200313,A50092
200213,A50094
200313,A50095
200113,A50096
200113,A50098
200311,A50101
200113,A50102
200211,A50106
200113,A50107
200113,A50110
200113,A50111
200213,A50112
200213,A50113
200311,A50114
200211,A50116
200211,A50117
200113,A50118
200111,A50121
200211,A50122
200211,A50123
200113,A50125
200213,A50126
200213,A50128
200311,A50129
200113,A50130
200211,A50131
200113,A50132
200111,A50133
200313,A50154
200113,A50173
200211,A50174
200213,A50175
200113,A50176
200213,A50178
200211,A50179
200213,A50180
200113,A50182
200111,A50183
200211,A50185
200113,A50186
200113,A50188
200113,A50189
200113,A50191
200113,A50192
200211,A50193
200113,A50195
200113,A50196
200211,A50197
200113,A50198
200213,A50200
200211,A50201
200111,A50203
200113,A50204
200213,A50205
200113,A50206
200111,A50207
200311,A50214
200213,A50216
200413,A50220
200113,A50221
200413,A50223
200413,A50225
200413,A50226
200413,A50227
200413,A50228
200413,A50229
200413,A50230
200211,A50233
200211,A50234
200113,A50235
200113,A50236
200211,A50237
200113,A50238
200213,A50240
200211,A50241
200211,A50243
200113,A50244
200113,A50245
200113,A50246
200113,A50247
200213,A50249
200113,A50251
200111,A50252
200113,A50254
200213,A50256
200211,A50258
200211,A50260
200113,A50261
200311,A50264
200211,A50265
200111,A50266
200411,A50268
200311,A50271
200213,A50272
200411,A50273
200113,A50274
200113,A50275
200313,A50276
200013,A50278
200213,A50279
200113,A50280
200213,A50281
200211,A50284
200111,A50290
200211,A50292
200211,A50293
200113,A50299
200113,A50300
200113,A50302
200113,A50303
200111,A50304
200111,A50306
200113,A50307
200213,A50308
200113,A50309
200113,A50310
200111,A50312
200113,A50322
200213,A50323
200111,A50324
200111,A50329
200213,A50332
200511,A50333
200211,A50335
200113,A50338
200213,A50341
200113,A50344
200313,A50346
200211,A50347
200113,A50348
200113,A50349
200311,A50350
200513,A50351
200313,A50356
200211,A50358
200213,A50360
200113,A50364
200213,A50365
200411,A50367
200213,A50368
200213,A50370
200113,A50371
200213,A50372
200213,A50373
200211,A50379
200213,A50380
200211,A50381
200211,A50383
200213,A50386
200311,A50388
200213,A50389
200211,A50390
200211,A50393
200113,A50394
200311,A50395
200113,A50396
200113,A50398
200213,A50399
200213,A50400
200213,A50401
200211,A50402
200111,A50403
200211,A50404
200211,A50405
200211,A50406
200113,A50407
200213,A50409
200113,A50411
200211,A50413
200113,A50414
200113,A50418
200211,A50419
200211,A50420
200213,A50421
200211,A50422
200211,A50423
200213,A50425
200113,A50426
200211,A50429
200113,A50431
200113,A50432
200213,A50434
200211,A50435
200113,A50436
200113,A50437
200211,A50438
200113,A50441
200113,A50442
200213,A50443
200211,A50445
200211,A50447
200211,A50448
200213,A50449
200113,A50450
200113,A50452
200213,A50453
200213,A50454
200311,A50456
200213,A50461
200213,A50463
200211,A50464
200211,A50465
200113,A50466
200113,A50468
200113,A50469
200213,A50473
200213,A50475
200113,A50478
200213,A50481
200113,A50482
200113,A50484
200311,A50486
200213,A50487
200113,A50488
200211,A50489
200113,A50490
200211,A50493
200113,A50495
200113,A50496
200311,A50497
200211,A50499
200213,A50500
200113,A50502
200311,A50505
200413,A50506
200211,A50507
200313,A50509
200113,A50511
200213,A50512
200211,A50513
200113,A50514
200211,A50515
200211,A50517
200213,A50519
200213,A50520
200311,A50521
200213,A50524
200211,A50525
200313,A50529
200513,A50531
200311,A50532
200113,A50535
200511,A50536
200211,A50537
200211,A50539
200113,A50543
200311,A50545
200313,A50546
200211,A50547
200411,A50548
200213,A50554
200213,A50555
200111,A50558
200311,A50559
200113,A50560
200213,A50561
200411,A50562
200213,A50567
200213,A50569
200411,A50570
200213,A50571
200211,A50572
200113,A50575
200211,A50576
200211,A50578
200411,A50581
200213,A50582
200211,A50583
200113,A50584
200113,A50591
200313,A50592
200211,A50593
200211,A50594
200211,A50595
200113,A50597
200213,A50598
200313,A50601
200113,A50602
200211,A50605
200211,A50606
200211,A50609
200213,A50610
200113,A50612
200213,A50614
200113,A50616
200211,A50617
200211,A50620
200411,A50622
200311,A50624
200113,A50626
200411,A50627
200211,A50628
200211,A50629
200211,A50630
200211,A50631
200113,A50632
200113,A50634
200113,A50635
200113,A50636
200113,A50637
200413,A50638
200211,A50639
200413,A50640
200213,A50644
200211,A50645
200113,A50647
200213,A50649
200311,A50650
200113,A50653
200213,A50655
200211,A50656
200513,A50657
200113,A50659
200213,A50660
200113,A50662
200113,A50664
200113,A50666
200213,A50667
200113,A50669
200113,A50671
200211,A50672
200113,A50673
200113,A50674
200213,A50675
200211,A50676
200113,A50679
200211,A50680
200211,A50681
200211,A50682
200113,A50684
200113,A50685
200113,A50686
200211,A50687
200211,A50688
200211,A50689
200211,A50690
200211,A50691
200113,A50693
200113,A50694
200113,A50695
200211,A50696
200313,A50697
200211,A50698
200113,A50699
200113,A50701
200411,A50702
200213,A50703
200311,A50705
200311,A50707
200211,A50709
200113,A50711
200411,A50714
200113,A50716
200213,A50717
200211,A50718
200213,A50719
200211,A50721
200413,A50724
200113,A50728
200211,A50730
200213,A50731
200213,A50732
200213,A50733
200113,A50735
200211,A50736
200313,A50740
200211,A50741
200113,A50742
200211,A50743
200113,A50744
200211,A50747
200313,A50749
200511,A50753
200113,A50755
200113,A50756
200211,A50757
200213,A50758
200211,A50760
200113,A50761
200211,A50762
200313,A50763
200211,A50764
200213,A50767
200713,A50768
200411,A50769
200211,A50771
200211,A50773
200211,A50778
200211,A50779
200213,A50781
200113,A50783
200113,A50786
200211,A50787
200213,A50788
200213,A50789
200211,A50790
200113,A50791
200213,A50792
200211,A50794
200313,A50795
200313,A50796
200311,A50797
200213,A50798
200113,A50803
200213,A50807
200211,A50808
200213,A50809
200311,A50810
200113,A50811
200313,A50812
200211,A50813
200311,A50814
200211,A50815
200213,A50819
200111,A50820
200113,A50823
200211,A50824
200113,A50825
200311,A50835
200211,A50836
200311,A50838
200211,A50839
200113,A50840
200113,A50841
200113,A50842
200113,A50843
200113,A50845
200311,A50852
200413,A50854
200111,A50855
200211,A50856
200211,A50857
200211,A50858
200311,A50859
200113,A50860
200113,A50862
200311,A50863
200313,A50864
200413,A50865
200213,A50868
200211,A50869
200113,A50870
200211,A50871
200311,A50874
200113,A50875
200113,A50876
200211,A50877
200313,A50879
200211,A50880
200213,A50881
200211,A50884
200113,A50885
200113,A50886
200211,A50887
200313,A50888
200313,A50892
200213,A50894
200113,A50896
200211,A50897
200413,A50898
200211,A50899
200211,A50900
200113,A50901
200211,A50903
200411,A50906
200311,A50907
200213,A50908
200113,A50910
200213,A50911
200211,A50914
200213,A50915
200213,A50916
200211,A50917
200213,A50918
200511,A50919
200111,A50920
200511,A50924
200211,A50925
200113,A50926
200311,A50931
200113,A50932
200211,A50935
200211,A50937
200213,A50939
200113,A50941
200211,A50942
200213,A50943
200113,A50944
200213,A50946
200313,A50949
200213,A50950
200213,A50951
200211,A50952
200311,A50954
200211,A50955
200113,A50956
200213,A50957
200213,A50958
200213,A50959
200211,A50960
200511,A50961
200113,A50962
200411,A50964
200211,A50965
200213,A50966
200211,A50971
200013,A50975
200213,A50977
200211,A50980
200211,A50983
200613,A50984
200211,A50985
200213,A50986
200311,A50988
200213,A50989
200113,A50995
200311,A50997
200313,A50999
200213,A51000
200313,A51001
200311,A51002
200311,A51003
200313,A51004
200113,A51007
200211,A51008
200211,A51009
200313,A51019
200211,A51020
200211,A51032
200211,A51033
200311,A51035
200313,A51037
200711,A51038
200113,A51039
200211,A51040
200213,A51041
200311,A51044
200211,A51046
200213,A51047
200311,A51048
200211,A51056
200113,A51057
200213,A51061
200313,A51063
200211,A51064
200113,A51066
200313,A51067
200311,A51068
200211,A51070
200211,A51071
200211,A51072
200213,A51074
200211,A51075
200213,A51077
200113,A51078
200213,A51079
200211,A51080
200311,A51081
200113,A51083
200213,A51084
200213,A51085
200113,A51086
200211,A51087
200211,A51089
200213,A51093
200211,A51095
200311,A51096
200113,A51098
200213,A51099
200211,A51102
200113,A51103
200211,A51117
200311,A51118
200211,A51119
200213,A51120
200211,A51122
200113,A51125
200211,A51127
200211,A51128
200211,A51129
200411,A51130
200213,A51135
200213,A51150
200211,A51159
